"","G35441","G36194","G36491","G36811","G35531","G36771","G35878","G36505","G36449","G37005","G35874","G35403","G36434","G36204","G36530","G36279","G36473","G35892","G36287","G36463","G36760","G35350","G36452","G36910","G35512","G36233","G37030","G36193","G36468","G36202","G36288","G36460","G36186","G35470","G36492","G36495","G36518","G37024","G36516","G36200","G36457","G36528","G35876","G36198","G36242","G36450","G36944","G36203","G36511","G36408","G36138","G36508","G36037","G35523","G35997","G36987","G35513","G36286","G36456","G36213","G36466","G35453","G35923","G35414","G36432","G36769","G36317","G36420","G37047","G36438","G36834","G36476","G35533","G35469","G36764","G36459","G35924","G36219","G36523","G36490","G36205","G36485","G36455","G35352","G36540","G35409","G36824","G37040","G35442","G37026","G35424","G37039","G36139","G36527","G36521","G36433","G36215","G36173","G36761","G36235","G36144","G36816","G35351","G36773","G36141","G35395","G37042","G36514","G36536","G36192","G36028","G36189","G35397","G35404","G36035","G36982","G36538","G36489","G35445","G36763","G36498","G36272","G36201","G37050","G36280","G35522","G36453","G37022","G35477","G35902","G36210","G37045","G36854","G36029","G36435","G36034","G36454","G36753","G35938","G36145","G36257","G36161","G35416","G36439","G36534","G35455","G36464","G36290","G37037","G36431"
"73609",0,12,0,2,0,0,0,0,0,37,0,57,29,0,0,0,0,0,3,0,0,0,0,0,0,0,0,410,0,0,0,0,70,0,0,0,15,0,0,33,4,0,0,51,0,239,0,0,0,105,0,0,0,57,0,51,0,0,0,0,0,0,23,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,4,0,1,0,0,0,0,2,0,15,0,142,0,0,31,1,1,0,0,0,0,0,0,304,58,218,0,44,129,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,9,58,0,5,0,0,8,0,0,36,142,0,4,0,0,0,1
"4396235",58,1,0,0,0,8,0,0,0,4,2,0,0,0,0,0,1,0,0,11,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,6,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,23,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,50,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0
"4479397",0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,13,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,6,4,0,0,0,0,0,0,3,0,2,0,27,0,0,3,0,0,0,0,0,2,0,0,27,0,3,29,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,29,0,0,40,9,4,0,0,0,18,0,0,0,0,0,0,3,14,0,28,0,9,4,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,21,2,0,0,17,0,0,0,0,0,0,0,0
"4469359",0,0,0,0,0,0,8,1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,49,0,0,3,0,0,2,3,0,0,0,0,3,0,0,0,0,0,0,9
"4436552",0,2971,0,19,0,4,0,0,1,0,0,0,0,2063,0,5816,0,1,6456,0,1,1,0,0,1,13457,0,3896,0,7453,12570,0,468,0,0,0,0,1,0,1692,0,0,0,2,15006,0,0,4509,0,0,4,0,1,0,2159,1,0,12873,0,1,0,2,8,1,0,4,14702,0,2,0,1,0,0,1,3,0,0,1,0,0,3839,0,0,0,0,0,10,1,0,0,1,0,1,0,0,0,2,3110,1,11562,1,20,2,4,2,1,0,0,0,5779,0,2731,0,143,1,3,0,0,0,0,0,9011,2861,0,12853,0,0,1,6478,0,0,0,54,2,0,0,0,3,1310,0,3,0,0,0,0,25847,0,1,1,0
"191251",0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,12,0,0,0,0,0,4,0,6,0,0,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,54,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"184339",0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,3,0,8,0,7,0,0,1,0,0,1,3,0,0,0,3,2,0,3,0,0,0,0,3,0,0,2,0,2,0,0,0,1,0,2,0,2,11,0,0,0,9,0,0,0,0,1,0,0,3,4,0,0,0,0,1,0,0,3,0,0,0,0,6,4,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
"315846",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,4,481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,363,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586141",0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,171,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195004",0,203,0,0,0,8,0,0,0,0,0,15,0,4,0,3,0,1,1,0,0,0,0,0,8,0,3,0,5,2,0,0,0,3,6,0,0,0,0,5,0,0,1,0,0,0,6,0,0,0,4,0,0,0,9,0,1,4,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,0,1,0,1,13,0,31,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,18,0,0,0,0
"3450453",0,0,0,0,0,3,0,1,0,0,0,3,0,0,1,0,6,0,0,0,0,0,0,0,2,0,0,0,2,1,0,8,0,1,0,0,13,0,2,3,1,16,3,1,1,0,1,1,0,0,2,0,1,0,1,0,0,0,1,0,0,2,0,0,0,2,0,0,0,2,6,0,0,2,1,0,3,0,0,0,0,0,5,1,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,9,14,1,0,1,0,0,9,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,3,6,1,0,1,0
"184174",0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,16,0,0,56,0,0,0,0,0,0,0,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2281172",4,0,1,8,0,1,10,0,0,6,0,0,0,0,1,0,1,0,0,0,27,1,2,0,0,0,0,9,0,0,0,3,0,0,0,0,2,0,0,0,1,5,10,0,0,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,3,8,0,1,1,0,1,0,9,0,0,2,0,0,1,0,0,0,0,2,5,0,3,2,17,0,1,0,4,0,0,0,0,0,0,0,27,1,0,3,1,0,3,0,0,0,3,2,3,0,0,0,0,1,2,0,5,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13,0,0,1,27,0,0,0,0,7,0,3,0,0,1,0,3
"304779",3,0,3,0,0,1,0,2,0,0,0,0,0,2,1,0,1,1,1,0,0,1,0,0,3,0,0,0,0,8,0,0,0,0,22,0,0,0,4,5,0,3,0,0,0,0,0,1,1,0,0,0,5,0,12,0,1,0,0,0,0,22,0,0,0,5,8,0,0,0,1,1,0,4,1,0,20,0,0,1,2,3,0,0,0,0,0,0,2,0,56,0,0,0,0,0,0,0,0,1,4,0,1,3,1,2,0,0,1,1,48,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,2,0,17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,4,16,0
"175559",0,2,0,0,0,9,0,7,0,0,0,3,0,1,1,6,0,1,2,8,0,0,0,0,1,5,0,0,0,0,7,0,0,0,0,0,0,2,0,3,12,1,0,0,6,0,0,6,0,0,2,0,0,0,0,0,0,1,0,0,0,7,0,0,0,36,0,0,5,0,1,1,0,18,4,0,0,0,0,0,7,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,2,1,0,0,0,2,2,0,0,0,0,0,0,0,4,0,6,8,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,4,0,3,4,0
"194824",0,3,0,0,0,6,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,3,1,0,0,4,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,4,2,0,0,17,0,0,0,2,4,0,0,0,0,0,0,13,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,26,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0
"177037",0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"526682",0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,3,1,0,0,0,1,0,1,2,1,0,0,2,8,0,0,13,154,0,21,0,3,0,1,24,0,3,3,9,0,0,2,0,3,1,1,0,0,0,0,8,2,0,1,0,0,0,2,0,1,3,2,0,0,5,1,0,0,0,0,0,3,0,0,7,2,0,5,0,2,0,0,2,0,0,0,0,14,29,0,0,0,4,0,0,2,4,12,0,5,0,1,41,0,0,4,5,0,3,4,4,0,0,1,13,3,0,0,0,5,0,4,1,0,0,7,0,0,0,7,0,0,0,0,0,0,4,1,0,2,7
"322580",0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,2,14,0,0,0,0,0,0,0,0,2,1,0,6,0,0,0,0,3,0,0,0,0,4,4,3,2,0,0,1,0,1,2,0,0,3,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,2,0,4,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,15,0,0,1,1,1,0,0,0,0,0,0,0,2,5,2,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,0
"176269",0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,1,0,396,67,11,1,0,0,0,0,66,0,0,384,90,210,0,0,145,0,1,0,568,0,34,11,0,0,0,386,0,306,148,0,0,4,0,0,1,68,0,0,182,291,0,0,2751,0,0,0,1,16,0,1451,0,0,0,0,449,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,193,0,1211,0,0,1,69,0,0,0,0,0,0,169,0,1,6,0,0,0,0,930,120,155,0,19,0,0,0,123,0,0,612,86,2,0,0,0,0,499,0,1,0,2,0,0,371,0,1,853,0
"4329112",0,0,0,0,0,6,0,13,0,0,0,1,0,0,0,0,2,0,0,0,16,0,0,0,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,5,0,2,7,0,0,0,0,0,0,6,0,0,0,18,1,0,2,0,0,0,0,0,1,0,0,16,0,4,18,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,23,18,4,0,0,0,22,0,0,0,0,0,0,7,14,0,27,0,6,8,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,32,1,0,0,11,0,0,0,0,0,0,0,0
"340219",0,0,9,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2,7,0,0,0,0,0,0,0,0,3,1,2,0,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,7,0,0,3,0,0,0,0,0,1,0,1,1,1,2,0,0,1,0,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,0,1,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,1,2,0,0,0
"355424",0,0,9,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,2,7,0,0,0,4,6,12,0,0,0,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,7,0,5,0,0,0,0,0,17,2,0,0,0,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,2,0,0,0
"180629",3,1,0,3,0,2,0,5,0,0,0,5,0,0,1,0,4,0,0,7,0,0,0,1,5,1,1,2,4,0,4,1,0,1,2,0,37,0,5,2,4,15,5,3,3,0,6,0,0,0,2,0,10,0,0,0,0,0,1,0,4,4,0,0,0,1,1,0,2,1,9,0,0,3,15,0,4,0,0,0,0,0,5,7,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,17,0,4,5,0,0,17,0,0,0,0,0,0,8,0,2,0,2,9,0,0,0,2,0,0,1,6,0,0,5,2,0,0,0,0,0,8,0,0,0,0,0,9,4,2,0,1,0
"186030",0,4,0,0,0,2,0,1,0,0,0,10,0,5,0,2,0,1,0,0,0,0,0,0,2,0,5,0,6,8,0,0,0,1,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,2,2,1,0,0,28,0,0,0,0,1,0,0,0,0,0,0,18,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,26,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0
"3851391",0,0,0,16,0,2,0,0,0,0,0,2,0,0,22,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1741,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,2,0,0,0,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,249,0,0,0,0,0,0,4,0,70,0,0,0,0,0,2,0,0,0,3,0,0,0,0,106,0,0,0,0,0,0,0,505,0,0,0,2,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,242,2,0,10,0,0
"4339144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0
"302352",0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,7,2,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,15,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,10,0,1,0,0,0,0,0,0,1,0,0,1,0,4,0,4,8,0,2,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0
"3272632",0,0,0,12,0,0,0,0,5,1,0,0,1,0,0,0,0,13,1,0,1,0,5,2,5,0,4,0,0,0,0,0,0,9,1,0,19,0,9,0,1,0,0,0,1,0,0,0,0,0,2,0,1,5,0,0,1,0,2,0,0,8,1,0,0,2,0,0,7,0,11,0,2,14,0,0,0,0,17,0,0,0,0,0,0,0,0,3,1,0,5,5,0,1,4,1,0,0,1,0,0,0,4,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,5,0,0,0,2,22,3,6,0,0,0,0,3,0,0,0,0,3,0,2,3,3
"183829",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,350,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"849535",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2038,0,0,0,0
"4318208",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,34,0,2,0,4,26,0,0,0,0,0,0,0,0,3,0,0,0,0,35,0,0,4,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,12,4,0,9,0,0,0,95,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0
"176062",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,965,0,0,0,0,295,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,67,0,0,0,1480,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2015,0,0,0,0
"4476780",0,0,0,715,83,732,0,664,0,0,0,309,0,1,0,0,0,0,0,0,12,1,0,0,282,0,104,0,1,0,2,0,0,0,0,0,1,0,0,2220,1,0,1,1,1,0,0,0,1,0,140,0,2000,2,0,0,74,0,2295,0,0,0,0,0,0,1301,0,1,0,0,1139,0,149,1,2148,0,0,1,0,0,0,0,0,0,0,0,6,206,687,0,0,0,1,0,0,0,0,0,0,3,0,0,524,165,93,1,0,1,1,0,0,1,0,0,0,0,0,3511,0,293,2282,3,1499,0,2,0,0,0,2,0,0,0,1006,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"2201995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48,2,0,0,0,0,0,13,2,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,12,0,1,3,0,0,0,0,0,0,0,0,1,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,45,0,0,0,0,0,0,2,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,12,0,22,0,0,0,0,0,0,0,109,0
"4458576",0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"189083",0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,77,0,0,122,0,0,0,0,0,0,89,0,15,0,18,66,0,1,0,0,0,0,0,0,147,0,0,0,0,96,0,0,81,0,0,0,0,0,0,6,0,0,59,0,0,0,0,2,0,0,0,29,0,1,0,0,0,0,0,2,0,0,2,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,98,0,0,0,2,0,0,0,0,0,16,0,39,0,0,0,0,0,0,0,1,0,137,23,0,354,0,0,1,101,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,105,0,0,0,0
"191153",0,1066,0,0,0,1,0,0,0,0,0,1273,0,204,0,551,0,0,138,0,0,0,0,0,1,5580,1,2496,0,298,9069,0,0,163,0,0,0,0,0,363,0,1,1,0,9403,0,0,1599,0,2,11,0,1,0,358,0,0,114,1888,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7565,0,0,0,1,0,0,171,0,0,0,0,5617,0,1,1,0,0,309,1,0,1,0,1,0,2,2010,0,1,0,0,0,5615,0,0,0,18,1,9,1205,0,1,2619,0,1,0,0,0,12669,39,0,3146,1,0,0,0,0,1,0,366,6,0,1,703,1,738,0,11902,0,0,0,1,2,0,13408,0,0
"4020502",0,2,0,1,0,2,494,0,1,16,1,0,0,0,1300,0,0,1,0,1,36,0,0,1,1409,0,2597,0,0,0,0,0,0,0,0,0,0,0,0,0,2,658,314,0,3,0,0,0,0,0,901,0,0,0,2,39,339,0,0,0,0,0,1,2,0,4,0,15,0,0,1,0,0,1,8,0,0,3,0,0,1,0,0,0,72,0,109,190,3,8,0,407,408,51,0,0,0,0,13,2,1,1,2439,5,0,0,0,0,265,0,0,0,0,0,5,0,110,0,0,2,0,5,4,0,0,0,0,0,1,0,1,0,416,6,0,0,0,1,0,0,1,0,87,0,872,0,0,2,0,0
"177172",0,3,0,0,0,26,1,5,0,0,0,3,0,4,0,3,0,3,14,1,0,0,0,0,0,16,0,0,0,1,15,0,0,0,0,0,0,0,0,13,0,0,0,0,14,0,0,48,0,0,2,0,0,0,0,0,0,6,0,0,0,23,0,0,0,52,4,0,6,0,0,0,0,24,0,0,0,0,0,0,24,0,0,0,0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,8,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,26,3,6,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,6,0,0,0,0,0,0,20,0,0,11,0
"3236435",0,26,0,0,0,677,0,0,0,0,0,0,0,25,0,115,1,0,0,8355,0,0,0,0,0,0,0,290,4982,20,0,0,0,0,0,0,0,0,0,399,6207,0,0,0,1,0,0,403,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1601,0,0,0,0,0,0,0,0,0,0,0,0,3,1,354,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,67,0,0,0,0,1,296,0,0,0,0,0,0,0,0,0,0,1,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"4372003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1729,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301253",0,29,0,0,0,1,0,0,0,0,0,0,0,16,0,67,0,0,133,0,0,0,0,0,0,205,0,51,0,95,205,0,13,0,0,0,0,0,0,49,0,0,0,0,251,0,0,92,0,0,1,0,0,0,38,0,0,203,0,0,0,0,3,0,0,0,152,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,45,0,161,0,2,1,0,0,0,0,0,0,63,0,71,0,2,0,0,0,0,0,0,0,187,43,0,325,0,0,0,105,0,0,0,2,0,0,0,0,1,34,0,2,0,0,0,0,588,0,0,0,0
